Date,Open,High,Low,Close,Adj Close,Volume
2020-05-26,0.053881,0.054160,0.052034,0.053430,0.053430,162232161
2020-05-27,0.053480,0.055914,0.053223,0.055183,0.055183,185161265
2020-05-28,0.055120,0.067179,0.055050,0.064559,0.064559,368087319
2020-05-29,0.064645,0.066666,0.062897,0.064660,0.064660,393626086
2020-05-30,0.064777,0.077250,0.063818,0.076958,0.076958,591436389
2020-05-31,0.076905,0.086029,0.072597,0.074352,0.074352,848945702
2020-06-01,0.074244,0.082385,0.073659,0.081168,0.081168,681780739
2020-06-02,0.080983,0.082450,0.073968,0.078456,0.078456,588732847
2020-06-03,0.078518,0.085664,0.077421,0.085439,0.085439,558410069
2020-06-04,0.085364,0.090089,0.084407,0.089000,0.089000,593406535
2020-06-05,0.089050,0.089163,0.084326,0.085442,0.085442,357717348
2020-06-06,0.085449,0.087173,0.085176,0.086026,0.086026,230814840
2020-06-07,0.086035,0.088604,0.083016,0.086654,0.086654,317140970
2020-06-08,0.086703,0.087013,0.084601,0.086430,0.086430,212837064
2020-06-09,0.086444,0.086530,0.083407,0.083407,0.083407,213123820
2020-06-10,0.083394,0.083776,0.079992,0.083531,0.083531,326625304
2020-06-11,0.083540,0.085147,0.074332,0.075360,0.075360,321763381
2020-06-12,0.075368,0.080668,0.075169,0.079554,0.079554,244019082
2020-06-13,0.079613,0.079657,0.077573,0.079028,0.079028,161430428
2020-06-14,0.079103,0.079173,0.076386,0.076748,0.076748,142625977
2020-06-15,0.076748,0.079860,0.069770,0.078387,0.078387,330333741
2020-06-16,0.078381,0.079717,0.077061,0.079073,0.079073,216508724
2020-06-17,0.079085,0.083661,0.077621,0.083445,0.083445,294705846
2020-06-18,0.083445,0.084455,0.080377,0.082174,0.082174,244522788
2020-06-19,0.082139,0.082139,0.078954,0.079603,0.079603,211649409
2020-06-20,0.079603,0.080443,0.077441,0.079339,0.079339,167247006
2020-06-21,0.079318,0.080932,0.078298,0.078475,0.078475,151949751
2020-06-22,0.078472,0.083610,0.078432,0.083610,0.083610,202271174
2020-06-23,0.083412,0.084018,0.081509,0.082950,0.082950,184078790
2020-06-24,0.082992,0.087011,0.080589,0.082583,0.082583,302220209
2020-06-25,0.082616,0.083487,0.079519,0.081691,0.081691,207010908
2020-06-26,0.081732,0.082007,0.079859,0.080561,0.080561,163378517
2020-06-27,0.080558,0.081239,0.076109,0.077679,0.077679,148184221
2020-06-28,0.077679,0.081413,0.076251,0.080392,0.080392,188871401
2020-06-29,0.080392,0.084336,0.080338,0.083870,0.083870,275593607
2020-06-30,0.083848,0.084979,0.082026,0.083116,0.083116,208687716
2020-07-01,0.083112,0.096085,0.082533,0.095954,0.095954,411496624
2020-07-02,0.096897,0.096897,0.089062,0.094326,0.094326,416119936
2020-07-03,0.094318,0.101483,0.092721,0.096538,0.096538,449087829
2020-07-04,0.096652,0.100568,0.096143,0.099952,0.099952,325220890
2020-07-05,0.099965,0.099965,0.094408,0.098211,0.098211,262132088
2020-07-06,0.098211,0.105589,0.097334,0.105221,0.105221,336062177
2020-07-07,0.104957,0.118803,0.103143,0.117554,0.117554,575537074
2020-07-08,0.117490,0.136554,0.115540,0.129908,0.129908,1161107598
2020-07-09,0.129908,0.129908,0.118261,0.124293,0.124293,659099389
2020-07-10,0.124230,0.124417,0.111033,0.118316,0.118316,513272164
2020-07-11,0.118349,0.126715,0.117927,0.125214,0.125214,393237279
2020-07-12,0.125341,0.127839,0.121197,0.126783,0.126783,340033778
2020-07-13,0.126783,0.134829,0.122183,0.124156,0.124156,553867759
2020-07-14,0.124269,0.134267,0.121564,0.131963,0.131963,449379997
2020-07-15,0.131996,0.132421,0.127560,0.130369,0.130369,292680349
2020-07-16,0.130397,0.132458,0.119481,0.125922,0.125922,423824352
2020-07-17,0.125964,0.126491,0.121946,0.122486,0.122486,231984863
2020-07-18,0.122307,0.124315,0.118482,0.122477,0.122477,221333950
2020-07-19,0.122484,0.124557,0.121218,0.123712,0.123712,159010744
2020-07-20,0.123723,0.124031,0.116941,0.117924,0.117924,176280626
2020-07-21,0.117904,0.124232,0.116913,0.122965,0.122965,208927329
2020-07-22,0.122981,0.124328,0.120630,0.123922,0.123922,157853191
2020-07-23,0.123967,0.125859,0.123651,0.123773,0.123773,201587814
2020-07-24,0.123918,0.124085,0.121051,0.121888,0.121888,198707995
2020-07-25,0.121925,0.144676,0.121925,0.143578,0.143578,630341416
2020-07-26,0.142971,0.153705,0.141286,0.148108,0.148108,743098554
2020-07-27,0.147891,0.149314,0.130259,0.138771,0.138771,745732008
2020-07-28,0.138762,0.150220,0.135519,0.148598,0.148598,638080214
2020-07-29,0.148647,0.149396,0.139180,0.139879,0.139879,451915307
2020-07-30,0.139968,0.142189,0.137262,0.140588,0.140588,257573327
2020-07-31,0.140673,0.140990,0.136542,0.138798,0.138798,230659122
2020-08-01,0.138798,0.145829,0.138498,0.143573,0.143573,362476707
2020-08-02,0.143756,0.147090,0.130184,0.133505,0.133505,421324885
2020-08-03,0.133498,0.138120,0.132596,0.137335,0.137335,248378862
2020-08-04,0.137332,0.147619,0.136808,0.143018,0.143018,376096013
2020-08-05,0.143129,0.145175,0.141659,0.142695,0.142695,274829819
2020-08-06,0.142704,0.145609,0.140563,0.144048,0.144048,278613533
2020-08-07,0.144080,0.146949,0.134989,0.139155,0.139155,620550178
2020-08-08,0.139089,0.147424,0.138128,0.145781,0.145781,325527431
2020-08-09,0.146315,0.152014,0.142817,0.145244,0.145244,426878184
2020-08-10,0.145381,0.146591,0.142889,0.143855,0.143855,311836535
2020-08-11,0.143709,0.144795,0.133464,0.137436,0.137436,595072471
2020-08-12,0.137424,0.138919,0.124850,0.137398,0.137398,434540367
2020-08-13,0.137499,0.143157,0.133638,0.141245,0.141245,470617782
2020-08-14,0.141318,0.142451,0.138102,0.138338,0.138338,355732407
2020-08-15,0.138284,0.140632,0.137334,0.138303,0.138303,343504348
2020-08-16,0.138345,0.139167,0.136433,0.138471,0.138471,284566480
2020-08-17,0.138471,0.144117,0.138397,0.140920,0.140920,425628203
2020-08-18,0.140818,0.143104,0.136155,0.137427,0.137427,340692991
2020-08-19,0.137427,0.137965,0.128147,0.129275,0.129275,383288760
2020-08-20,0.129309,0.133913,0.127686,0.133642,0.133642,314037834
2020-08-21,0.133536,0.133866,0.123127,0.123760,0.123760,363034924
2020-08-22,0.123747,0.125744,0.120038,0.125276,0.125276,296099194
2020-08-23,0.125151,0.125663,0.120498,0.121595,0.121595,232234230
2020-08-24,0.121581,0.126310,0.120876,0.124488,0.124488,278021260
2020-08-25,0.124525,0.124592,0.108372,0.113292,0.113292,431857369
2020-08-26,0.113347,0.117807,0.111282,0.115285,0.115285,314761939
2020-08-27,0.115258,0.116114,0.104409,0.106824,0.106824,361935074
2020-08-28,0.106875,0.110770,0.106352,0.109453,0.109453,275672160
2020-08-29,0.109474,0.117647,0.108782,0.116712,0.116712,315465776
2020-08-30,0.116668,0.118382,0.114286,0.117437,0.117437,297044001
2020-08-31,0.117493,0.126408,0.113617,0.122688,0.122688,453559242
2020-09-01,0.122610,0.127359,0.120018,0.125411,0.125411,451299015
2020-09-02,0.125477,0.126452,0.112024,0.115613,0.115613,427391907
2020-09-03,0.115538,0.116423,0.095572,0.096154,0.096154,486369863
2020-09-04,0.095987,0.104011,0.094082,0.102445,0.102445,514623980
2020-09-05,0.102390,0.103962,0.087401,0.089923,0.089923,481176027
2020-09-06,0.089923,0.095189,0.086839,0.093060,0.093060,454580262
2020-09-07,0.093072,0.093843,0.086930,0.093333,0.093333,463220962
2020-09-08,0.093237,0.096574,0.088923,0.091011,0.091011,610082647
2020-09-09,0.091149,0.095745,0.089763,0.093349,0.093349,572617714
2020-09-10,0.093433,0.099689,0.093433,0.097156,0.097156,809239667
2020-09-11,0.097156,0.097526,0.093296,0.096989,0.096989,771197364
2020-09-12,0.097112,0.098710,0.095320,0.097598,0.097598,699214253
2020-09-13,0.097598,0.099751,0.092938,0.094856,0.094856,771663333
2020-09-14,0.094906,0.098179,0.093579,0.096769,0.096769,851692144
2020-09-15,0.096809,0.097932,0.093308,0.093496,0.093496,813329601
2020-09-16,0.093398,0.093686,0.089930,0.091650,0.091650,822410832
2020-09-17,0.091655,0.094512,0.091069,0.094217,0.094217,825621808
2020-09-18,0.094217,0.094217,0.090015,0.091081,0.091081,699241251
2020-09-19,0.090884,0.093070,0.090632,0.091657,0.091657,617795834
2020-09-20,0.091662,0.092240,0.088361,0.089433,0.089433,682896131
2020-09-21,0.089459,0.090285,0.078425,0.080428,0.080428,566692194
2020-09-22,0.080448,0.083034,0.079868,0.081754,0.081754,316907647
2020-09-23,0.081570,0.082653,0.076257,0.076763,0.076763,501076416
2020-09-24,0.076767,0.083514,0.075886,0.082817,0.082817,596569914
2020-09-25,0.082791,0.097997,0.082652,0.096845,0.096845,904408695
2020-09-26,0.096905,0.099396,0.092828,0.095564,0.095564,649321135
2020-09-27,0.095519,0.102311,0.094809,0.101287,0.101287,727996428
2020-09-28,0.101288,0.106451,0.100411,0.100667,0.100667,825058842
2020-09-29,0.100354,0.103351,0.097914,0.101181,0.101181,688007846
2020-09-30,0.101020,0.101380,0.097113,0.101062,0.101062,615414657
2020-10-01,0.101156,0.104197,0.095838,0.097865,0.097865,743737566
2020-10-02,0.097950,0.100018,0.090331,0.092921,0.092921,828579008
2020-10-03,0.092907,0.095161,0.092507,0.093413,0.093413,553029310
2020-10-04,0.093522,0.096974,0.092699,0.096348,0.096348,697459534
2020-10-05,0.096404,0.098719,0.096325,0.097544,0.097544,625952257
2020-10-06,0.097536,0.098498,0.091875,0.092808,0.092808,997995413
2020-10-07,0.092862,0.094325,0.089896,0.093800,0.093800,613251111
2020-10-08,0.093785,0.096698,0.090798,0.096152,0.096152,690490593
2020-10-09,0.096271,0.102475,0.095165,0.101925,0.101925,762383014
2020-10-10,0.101466,0.110540,0.101445,0.105025,0.105025,923715999
2020-10-11,0.104902,0.108865,0.104381,0.106538,0.106538,797480086
2020-10-12,0.106547,0.113086,0.102658,0.110034,0.110034,821299647
2020-10-13,0.109966,0.114137,0.108300,0.108852,0.108852,823217251
2020-10-14,0.109298,0.112231,0.105712,0.107297,0.107297,713264193
2020-10-15,0.107217,0.107591,0.104979,0.106635,0.106635,562197282
2020-10-16,0.106748,0.107317,0.102537,0.104064,0.104064,553561875
2020-10-17,0.104218,0.106979,0.103366,0.106104,0.106104,472005227
2020-10-18,0.106044,0.107601,0.105305,0.107388,0.107388,432851135
2020-10-19,0.107416,0.110921,0.106188,0.108677,0.108677,490775170
2020-10-20,0.108614,0.108841,0.101226,0.102494,0.102494,707955236
2020-10-21,0.102519,0.108286,0.101831,0.106187,0.106187,779410099
2020-10-22,0.106056,0.112414,0.105482,0.110572,0.110572,933335641
2020-10-23,0.110698,0.111754,0.105602,0.108083,0.108083,1110973427
2020-10-24,0.108083,0.109662,0.107539,0.108075,0.108075,868194497
2020-10-25,0.108075,0.108730,0.106178,0.106351,0.106351,722743351
2020-10-26,0.106351,0.107381,0.099430,0.103097,0.103097,880221833
2020-10-27,0.103097,0.105490,0.102070,0.102827,0.102827,913522302
2020-10-28,0.102827,0.103349,0.095570,0.098977,0.098977,876721856
2020-10-29,0.098977,0.100712,0.095000,0.095376,0.095376,883054980
2020-10-30,0.095376,0.095587,0.090363,0.093369,0.093369,855782606
2020-10-31,0.093369,0.095270,0.092208,0.093056,0.093056,662592019
2020-11-01,0.093056,0.098487,0.092853,0.098197,0.098197,609565849
2020-11-02,0.098197,0.099935,0.091766,0.092143,0.092143,817756720
2020-11-03,0.092143,0.093834,0.088048,0.093434,0.093434,859629132
2020-11-04,0.093435,0.096002,0.092127,0.095369,0.095369,1041738046
2020-11-05,0.095369,0.097573,0.092214,0.096994,0.096994,554496502
2020-11-06,0.096994,0.109683,0.096721,0.109105,0.109105,717731180
2020-11-07,0.109105,0.113187,0.099408,0.101379,0.101379,861840304
2020-11-08,0.101379,0.108298,0.100179,0.106621,0.106621,625787081
2020-11-09,0.106621,0.107971,0.101456,0.105325,0.105325,802272882
2020-11-10,0.105326,0.108621,0.103939,0.105805,0.105805,700753239
2020-11-11,0.105805,0.108403,0.105540,0.105965,0.105965,631585357
2020-11-12,0.105965,0.106512,0.102827,0.104525,0.104525,634274545
2020-11-13,0.104525,0.107801,0.104062,0.106391,0.106391,477838893
2020-11-14,0.106391,0.106841,0.101736,0.104202,0.104202,432474021
2020-11-15,0.104202,0.105061,0.098801,0.100531,0.100531,358303858
2020-11-16,0.100531,0.104893,0.099656,0.104008,0.104008,400498894
2020-11-17,0.105480,0.111970,0.105112,0.109600,0.109600,622568575
2020-11-18,0.109600,0.111523,0.103546,0.106403,0.106403,692683324
2020-11-19,0.106402,0.107721,0.104525,0.105866,0.105866,590674105
2020-11-20,0.105866,0.118231,0.105778,0.118226,0.118226,688553865
2020-11-21,0.118226,0.133603,0.116771,0.132945,0.132945,1385060442
2020-11-22,0.132945,0.152735,0.120190,0.144760,0.144760,2294032112
2020-11-23,0.144760,0.158153,0.142471,0.153510,0.153510,2203606418
2020-11-24,0.153571,0.182066,0.153571,0.166323,0.166323,2566224959
2020-11-25,0.166346,0.174859,0.149907,0.155162,0.155162,1773041979
2020-11-26,0.155107,0.160220,0.123439,0.138281,0.138281,2523183036
2020-11-27,0.138292,0.144637,0.131366,0.141028,0.141028,1505708870
2020-11-28,0.141074,0.171569,0.139560,0.164791,0.164791,1932319047
2020-11-29,0.164923,0.170575,0.157614,0.166639,0.166639,1731327207
2020-11-30,0.166630,0.172765,0.160600,0.171308,0.171308,2151589402
2020-12-01,0.171367,0.173851,0.146573,0.155983,0.155983,2071556994
2020-12-02,0.155956,0.159662,0.151429,0.158557,0.158557,1367595805
2020-12-03,0.158592,0.168009,0.155936,0.164212,0.164212,1287927035
2020-12-04,0.164209,0.164506,0.146964,0.148241,0.148241,1200621758
2020-12-05,0.148164,0.161383,0.146795,0.159668,0.159668,1036100099
2020-12-06,0.159659,0.162406,0.153430,0.158867,0.158867,886137949
2020-12-07,0.158876,0.159041,0.151737,0.154130,0.154130,789426236
2020-12-08,0.154127,0.154936,0.138959,0.140928,0.140928,939164987
2020-12-09,0.140942,0.149810,0.130468,0.148165,0.148165,1320752603
2020-12-10,0.148170,0.148530,0.139986,0.141994,0.141994,798550525
2020-12-11,0.142022,0.142694,0.135182,0.139449,0.139449,704854539
2020-12-12,0.139423,0.147259,0.139207,0.144460,0.144460,519780651
2020-12-13,0.144503,0.156259,0.143477,0.153964,0.153964,675025745
2020-12-14,0.154016,0.158002,0.149769,0.157992,0.157992,587078385
2020-12-15,0.158065,0.159713,0.153355,0.154305,0.154305,607184173
2020-12-16,0.154312,0.167599,0.149976,0.167589,0.167589,976699799
2020-12-17,0.167571,0.174342,0.161644,0.163483,0.163483,1188727265
2020-12-18,0.163449,0.168635,0.159152,0.164988,0.164988,1101018945
2020-12-19,0.164980,0.170486,0.163320,0.164714,0.164714,586684841
2020-12-20,0.164728,0.167724,0.158695,0.161988,0.161988,729191687
2020-12-21,0.162004,0.165416,0.147903,0.152656,0.152656,1139902286
2020-12-22,0.152634,0.160015,0.149451,0.156179,0.156179,1138400653
2020-12-23,0.156226,0.157414,0.127420,0.136394,0.136394,1484453887
2020-12-24,0.136457,0.154337,0.132127,0.152883,0.152883,1470292431
2020-12-25,0.152886,0.166846,0.150497,0.157564,0.157564,1119917804
2020-12-26,0.157556,0.161981,0.149824,0.157824,0.157824,1191970341
2020-12-27,0.157835,0.165190,0.150378,0.154422,0.154422,1578354821
2020-12-28,0.154440,0.178583,0.153445,0.176735,0.176735,1732151279
2020-12-29,0.176709,0.196170,0.174039,0.192164,0.192164,2967669490
2020-12-30,0.192022,0.193144,0.175681,0.184040,0.184040,1849432295
2020-12-31,0.184034,0.185749,0.176594,0.181397,0.181397,1132268397
2021-01-01,0.181382,0.184246,0.172022,0.175350,0.175350,1122218004
2021-01-02,0.175359,0.184253,0.169233,0.177423,0.177423,1408849504
2021-01-03,0.177382,0.208679,0.173376,0.204995,0.204995,2303857909
2021-01-04,0.205236,0.239661,0.194450,0.224762,0.224762,3260699086
2021-01-05,0.224817,0.264886,0.208454,0.258314,0.258314,4097207384
2021-01-06,0.258549,0.346298,0.256225,0.331898,0.331898,6170988900
2021-01-07,0.332272,0.353344,0.283216,0.299980,0.299980,5149188552
2021-01-08,0.300387,0.320191,0.266476,0.305597,0.305597,4560690774
2021-01-09,0.305611,0.338596,0.296694,0.332973,0.332973,3655608662
2021-01-10,0.332961,0.340394,0.284556,0.304895,0.304895,3732911206
2021-01-11,0.304996,0.304996,0.233033,0.275466,0.275466,4768803200
2021-01-12,0.275249,0.313370,0.265727,0.287003,0.287003,4037298875
2021-01-13,0.286688,0.314465,0.272395,0.313609,0.313609,2656935144
2021-01-14,0.313546,0.323552,0.299800,0.310396,0.310396,2686785564
2021-01-15,0.310554,0.329685,0.280742,0.302530,0.302530,3171984602
2021-01-16,0.302512,0.365411,0.302250,0.352444,0.352444,4476161885
2021-01-17,0.352337,0.395653,0.342834,0.379852,0.379852,5617481334
2021-01-18,0.379735,0.395443,0.366233,0.371428,0.371428,3480282508
2021-01-19,0.371457,0.382987,0.363624,0.369137,0.369137,2957453653
2021-01-20,0.368936,0.376197,0.331958,0.375394,0.375394,3281600988
2021-01-21,0.375449,0.378716,0.301401,0.310209,0.310209,3567902823
2021-01-22,0.310054,0.359159,0.283576,0.349577,0.349577,4066222238
2021-01-23,0.349332,0.357211,0.336701,0.345643,0.345643,2781033956
2021-01-24,0.345586,0.368639,0.338756,0.353881,0.353881,2539663711
2021-01-25,0.353850,0.363512,0.341663,0.343886,0.343886,2339817092
2021-01-26,0.343841,0.349753,0.325815,0.344234,0.344234,2557745015
2021-01-27,0.344218,0.344218,0.305461,0.313080,0.313080,2666764973
2021-01-28,0.313021,0.353483,0.306104,0.346129,0.346129,2863036709
2021-01-29,0.352348,0.366772,0.332015,0.348131,0.348131,3367098095
2021-01-30,0.348078,0.372720,0.337469,0.362619,0.362619,2866173269
2021-01-31,0.362608,0.375405,0.338952,0.344898,0.344898,2455679992
2021-02-01,0.344817,0.417152,0.334194,0.402033,0.402033,3838085989
2021-02-02,0.402952,0.452595,0.388787,0.426247,0.426247,6504904709
2021-02-03,0.425959,0.447355,0.415046,0.441400,0.441400,3648896567
2021-02-04,0.441357,0.447014,0.410158,0.441051,0.441051,3553059568
2021-02-05,0.441142,0.556724,0.439556,0.537874,0.537874,6808411307
2021-02-06,0.537758,0.657628,0.522974,0.627886,0.627886,8109402422
2021-02-07,0.628832,0.702539,0.586949,0.663238,0.663238,11252055620
2021-02-08,0.662380,0.719411,0.634283,0.682511,0.682511,9056514741
2021-02-09,0.682145,0.709040,0.669399,0.703516,0.703516,5885048712
2021-02-10,0.703548,0.943893,0.703548,0.930318,0.930318,12667653585
2021-02-11,0.930823,0.973325,0.871950,0.927741,0.927741,10627183208
2021-02-12,0.927095,0.945056,0.871123,0.925587,0.925587,8035829513
2021-02-13,0.925421,0.949950,0.833003,0.905719,0.905719,7532474270
2021-02-14,0.906330,0.914596,0.815201,0.848419,0.848419,7159401195
2021-02-15,0.847825,0.908158,0.717115,0.861012,0.861012,8979888270
2021-02-16,0.860703,0.904206,0.840923,0.870951,0.870951,6948621246
2021-02-17,0.870910,0.895954,0.826491,0.890920,0.890920,5841828077
2021-02-18,0.890869,0.956904,0.890869,0.914119,0.914119,4918032802
2021-02-19,0.914256,0.943777,0.885282,0.927649,0.927649,4582877243
2021-02-20,0.927462,1.193958,0.916921,1.122958,1.122958,11454890463
2021-02-21,1.121584,1.149899,1.079321,1.100520,1.100520,7042361464
2021-02-22,1.100406,1.134158,0.851531,1.099151,1.099151,10562051439
2021-02-23,1.098769,1.133705,0.824145,0.954709,0.954709,11201900117
2021-02-24,0.954958,1.074832,0.902583,1.051657,1.051657,8481334623
2021-02-25,1.051349,1.172732,1.017986,1.079116,1.079116,8248286269
2021-02-26,1.080828,1.290047,0.995150,1.241105,1.241105,14884142109
2021-02-27,1.242145,1.476653,1.234138,1.324860,1.324860,19141980288
2021-02-28,1.323619,1.361114,1.166092,1.308059,1.308059,15732556180
2021-03-01,1.309792,1.342408,1.239300,1.292388,1.292388,9775330113
2021-03-02,1.293609,1.299627,1.188732,1.225582,1.225582,8118255106
2021-03-03,1.225719,1.263525,1.214234,1.216593,1.216593,4937160429
2021-03-04,1.216445,1.229674,1.069218,1.114868,1.114868,7164490225
2021-03-05,1.114639,1.195125,1.041156,1.168523,1.168523,7325099027
2021-03-06,1.167456,1.180720,1.090132,1.131012,1.131012,5348048001
2021-03-07,1.130849,1.142286,1.108308,1.133367,1.133367,4204795554
2021-03-08,1.132939,1.176217,1.107921,1.118053,1.118053,3557114310
2021-03-09,1.118145,1.214923,1.113320,1.195161,1.195161,5317733185
2021-03-10,1.195103,1.204682,1.123970,1.135003,1.135003,4215428913
2021-03-11,1.134413,1.138250,1.111643,1.124790,1.124790,3633460869
2021-03-12,1.124823,1.128085,1.032750,1.039144,1.039144,4224893051
2021-03-13,1.038894,1.182899,0.993052,1.103314,1.103314,5871086058
2021-03-14,1.102982,1.102982,1.059154,1.059154,1.059154,3738147940
2021-03-15,1.058601,1.068913,1.007628,1.033539,1.033539,4545451677
2021-03-16,1.033242,1.258886,1.004308,1.242953,1.242953,9502962157
2021-03-17,1.243555,1.419344,1.206662,1.378673,1.378673,10046495758
2021-03-18,1.378416,1.473155,1.237366,1.239006,1.239006,11392835545
2021-03-19,1.238559,1.342355,1.196046,1.302170,1.302170,7970282918
2021-03-20,1.301472,1.313273,1.206541,1.206541,1.206541,4316999916
2021-03-21,1.206431,1.244282,1.164746,1.189140,1.189140,4064084727
2021-03-22,1.189203,1.208550,1.089628,1.109874,1.109874,4058067310
2021-03-23,1.109343,1.174177,1.088027,1.121552,1.121552,4609407773
2021-03-24,1.121345,1.163652,1.056555,1.075002,1.075002,3759287517
2021-03-25,1.074466,1.152968,1.055945,1.101574,1.101574,5732698268
2021-03-26,1.101425,1.279076,1.098956,1.213969,1.213969,6325795912
2021-03-27,1.214082,1.236277,1.163149,1.176577,1.176577,3106871131
2021-03-28,1.176820,1.219583,1.169294,1.191124,1.191124,2397009016
2021-03-29,1.190976,1.228019,1.181512,1.202541,1.202541,2554597106
2021-03-30,1.202562,1.233722,1.191645,1.213317,1.213317,2517422843
2021-03-31,1.213675,1.213675,1.167720,1.193264,1.193264,3190463749
2021-04-01,1.193553,1.207719,1.184130,1.189244,1.189244,2309789364
2021-04-02,1.189208,1.245915,1.187607,1.196509,1.196509,2909026267
2021-04-03,1.196326,1.244183,1.171635,1.173277,1.173277,3355350115
2021-04-04,1.172973,1.199748,1.166279,1.191420,1.191420,2166855014
2021-04-05,1.191552,1.226746,1.176512,1.214300,1.214300,2992739340
2021-04-06,1.214279,1.340895,1.195389,1.255354,1.255354,6301229657
2021-04-07,1.255457,1.291087,1.165118,1.175149,1.175149,4771395490
2021-04-08,1.176132,1.223793,1.173156,1.219436,1.219436,2315835365
2021-04-09,1.219454,1.228980,1.194931,1.203540,1.203540,1678933674
2021-04-10,1.203533,1.251920,1.196311,1.218758,1.218758,2481275569
2021-04-11,1.218359,1.292287,1.200776,1.266735,1.266735,3636786443
2021-04-12,1.266206,1.346588,1.265474,1.316127,1.316127,4918248258
2021-04-13,1.314895,1.437677,1.283793,1.411786,1.411786,5896543066
2021-04-14,1.410999,1.557761,1.353006,1.455420,1.455420,9596107541
2021-04-15,1.453804,1.494799,1.415393,1.481588,1.481588,5337358369
2021-04-16,1.479627,1.518984,1.339908,1.416949,1.416949,5692183858
2021-04-17,1.413843,1.456151,1.368059,1.384869,1.384869,4058018560
2021-04-18,1.386181,1.397696,1.098977,1.275501,1.275501,7454680286
2021-04-19,1.278005,1.322387,1.174248,1.197959,1.197959,5665978235
2021-04-20,1.194609,1.280693,1.130647,1.265934,1.265934,4855633658
2021-04-21,1.267735,1.286464,1.200816,1.206735,1.206735,4078624182
2021-04-22,1.203901,1.277444,1.117599,1.147017,1.147017,4693396293
2021-04-23,1.145824,1.165576,0.935227,1.155702,1.155702,7196378408
2021-04-24,1.158783,1.196284,1.096960,1.101355,1.101355,3566224272
2021-04-25,1.102703,1.146124,1.022775,1.088250,1.088250,2465672138
2021-04-26,1.090186,1.249876,1.082105,1.234019,1.234019,3201086934
2021-04-27,1.237595,1.329766,1.224979,1.306927,1.306927,2985492683
