Date,Open,High,Low,Close,Adj Close,Volume
2021-05-02,0.785502,0.827400,0.742434,0.824512,0.824512,779774169
2021-05-03,0.822579,0.868734,0.777386,0.796139,0.796139,815448476
2021-05-04,0.795066,0.797988,0.690819,0.704383,0.704383,787329351
2021-05-05,0.703297,0.836177,0.700698,0.811085,0.811085,925333196
2021-05-06,0.809184,0.813626,0.729038,0.761785,0.761785,585564623
2021-05-07,0.762863,0.807224,0.732982,0.753129,0.753129,585921423
2021-05-08,0.751463,0.849105,0.732210,0.848258,0.848258,757402833
2021-05-09,0.848966,1.051479,0.797214,0.969865,0.969865,2966438616
2021-05-10,0.969873,1.000600,0.785425,0.875069,0.875069,1271190447
2021-05-11,0.876136,1.089039,0.800992,1.069220,1.069220,1659530191
2021-05-12,1.066634,1.224979,1.019014,1.019014,1.019014,2497330382
2021-05-13,1.041993,1.181658,0.960461,1.053154,1.053154,2041911519
2021-05-14,1.052197,1.499887,1.044579,1.470762,1.470762,3241106096
2021-05-15,1.471554,1.887585,1.471554,1.608185,1.608185,5946636441
2021-05-16,1.596607,1.820645,1.468764,1.714745,1.714745,3438259517
2021-05-17,1.719248,1.783930,1.482570,1.727973,1.727973,3156131754
2021-05-18,1.724034,2.680005,1.712779,2.454367,2.454367,8012820328
2021-05-19,2.448309,2.630741,1.071025,1.659390,1.659390,9181248216
2021-05-20,1.625707,2.200185,1.339804,1.841451,1.841451,5518161200
2021-05-21,1.830957,1.955423,1.199768,1.482336,1.482336,3691087028
2021-05-22,1.486962,1.611167,1.128334,1.193292,1.193292,2559785462
2021-05-23,1.195548,1.256210,0.749117,1.086715,1.086715,3787398515
2021-05-24,1.077332,1.979461,1.076834,1.717577,1.717577,9112450701
2021-05-25,1.742494,1.944910,1.515075,1.940050,1.940050,6515075273
2021-05-26,1.938220,2.438496,1.836490,2.210167,2.210167,8204673883
2021-05-27,2.213053,2.265770,1.860651,2.026745,2.026745,5255177625
2021-05-28,2.039898,2.059237,1.668725,1.823294,1.823294,5212099042
2021-05-29,1.818158,1.905481,1.519969,1.698194,1.698194,3504118573
2021-05-30,1.691446,1.967220,1.556192,1.864938,1.864938,4118454690
2021-05-31,1.864914,1.932885,1.750787,1.881024,1.881024,3157990052
2021-06-01,1.872787,1.982777,1.768602,1.821164,1.821164,2319361513
2021-06-02,1.824160,1.888933,1.749974,1.795897,1.795897,1734391037
2021-06-03,1.800240,1.885549,1.764246,1.823846,1.823846,1502571188
2021-06-04,1.824849,1.824849,1.557193,1.631484,1.631484,2452329357
2021-06-05,1.632547,1.696627,1.456004,1.527334,1.527334,1479392251
2021-06-06,1.527570,1.590637,1.512480,1.583428,1.583428,1026604651
2021-06-07,1.581552,1.727169,1.468035,1.480122,1.480122,1855450186
2021-06-08,1.486308,1.520702,1.284930,1.485099,1.485099,2517422655
2021-06-09,1.480070,1.532651,1.356999,1.492427,1.492427,1819221238
2021-06-10,1.490975,1.497217,1.355368,1.362205,1.362205,1083382350
2021-06-11,1.363053,1.383839,1.233062,1.251965,1.251965,960292127
2021-06-12,1.250332,1.394790,1.163944,1.341269,1.341269,1585637917
2021-06-13,1.340909,1.492560,1.317858,1.469217,1.469217,1566746227
2021-06-14,1.465227,1.597355,1.414814,1.477863,1.477863,1415033591
2021-06-15,1.594380,1.722041,1.534883,1.691460,1.691460,2287131448
2021-06-16,1.628095,1.636442,1.449416,1.477197,1.477197,1472817044
2021-06-17,1.478923,1.556963,1.455155,1.503794,1.503794,1089042381
2021-06-18,1.503763,1.512533,1.307309,1.377261,1.377261,1233288351
2021-06-19,1.380531,1.433359,1.352048,1.363695,1.363695,868441240
2021-06-20,1.360871,1.433974,1.286915,1.398996,1.398996,998938016
2021-06-21,1.399662,1.409565,1.084777,1.099052,1.099052,1483730324
2021-06-22,1.097809,1.235737,0.930163,1.074384,1.074384,2509624684
2021-06-23,1.075182,1.247964,1.031177,1.158587,1.158587,1608298389
2021-06-24,1.178167,1.238874,1.137753,1.203148,1.203148,916504353
2021-06-25,1.202085,1.232769,1.043918,1.046163,1.046163,960902434
2021-06-26,1.040057,1.102386,1.007249,1.075453,1.075453,813581059
2021-06-27,1.077131,1.112806,1.034957,1.112033,1.112033,704097942
2021-06-28,1.114083,1.164332,1.087663,1.119224,1.119224,728137291
2021-06-29,1.120081,1.250090,1.115688,1.167279,1.167279,954899564
2021-06-30,1.171831,1.180927,1.081938,1.167428,1.167428,797906875
2021-07-01,1.167458,1.167458,1.064672,1.077357,1.077357,596223500
2021-07-02,1.074200,1.109534,1.044572,1.103611,1.103611,483658487
2021-07-03,1.102771,1.145669,1.080955,1.118638,1.118638,423834017
2021-07-04,1.117961,1.178456,1.095695,1.147865,1.147865,510476356
2021-07-05,1.146954,1.149955,1.082397,1.101610,1.101610,486095587
2021-07-06,1.101168,1.163829,1.101116,1.131786,1.131786,570313255
2021-07-07,1.131174,1.175934,1.126255,1.128411,1.128411,582374200
2021-07-08,1.128707,1.132614,1.018421,1.043340,1.043340,566038964
2021-07-09,1.040867,1.068305,1.004842,1.051329,1.051329,478830499
2021-07-10,1.051684,1.070566,1.021716,1.029878,1.029878,355002271
2021-07-11,1.029663,1.058403,1.022011,1.042152,1.042152,266686963
2021-07-12,1.042564,1.048818,0.963344,0.996988,0.996988,430869287
2021-07-13,0.995747,0.995747,0.938441,0.945664,0.945664,365205018
2021-07-14,0.945853,0.964982,0.871828,0.928696,0.928696,523726158
2021-07-15,0.929696,0.945170,0.858254,0.876782,0.876782,395226772
2021-07-16,0.878216,0.897258,0.810815,0.812614,0.812614,457749814
2021-07-17,0.811375,0.821369,0.783575,0.801461,0.801461,421592446
2021-07-18,0.801653,0.858628,0.789804,0.795457,0.795457,404667080
2021-07-19,0.794281,0.799416,0.728800,0.730728,0.730728,393350081
2021-07-20,0.733269,0.738165,0.624077,0.690101,0.690101,953798836
2021-07-21,0.688997,0.939707,0.669435,0.888009,0.888009,2106021346
2021-07-22,0.888893,0.928122,0.844062,0.880551,0.880551,1369987199
2021-07-23,0.881175,0.955649,0.860180,0.949230,0.949230,984378205
2021-07-24,0.948503,0.984922,0.911713,0.949325,0.949325,769444027
2021-07-25,0.948596,0.964427,0.887308,0.939943,0.939943,600985079
2021-07-26,0.939680,1.133462,0.934469,1.017886,1.017886,1931636034
2021-07-27,1.015553,1.062375,0.939019,1.039820,1.039820,1313155904
2021-07-28,1.042601,1.058142,0.993287,1.015443,1.015443,927615842
2021-07-29,1.016751,1.041800,0.992006,1.025704,1.025704,469026617
2021-07-30,1.027766,1.070300,0.997940,1.069407,1.069407,718792140
2021-07-31,1.067661,1.099072,1.025601,1.082649,1.082649,667661361
2021-08-01,1.082968,1.134665,1.043632,1.052474,1.052474,797582648
2021-08-02,1.049876,1.079503,1.020967,1.048186,1.048186,570342629
2021-08-03,1.046281,1.059497,1.006934,1.018795,1.018795,467084981
2021-08-04,1.023031,1.070828,1.009691,1.052682,1.052682,518285126
2021-08-05,1.053901,1.074137,1.012100,1.064945,1.064945,621282689
2021-08-06,1.065567,1.097300,1.036769,1.080822,1.080822,603613586
2021-08-07,1.080801,1.194807,1.069587,1.166139,1.166139,1110079229
2021-08-08,1.166928,1.179159,1.071272,1.080907,1.080907,703610531
2021-08-09,1.081684,1.157439,1.039277,1.127634,1.127634,736205594
2021-08-10,1.126806,1.177871,1.108994,1.157589,1.157589,827611523
2021-08-11,1.157485,1.426873,1.153132,1.373568,1.373568,2204620649
2021-08-12,1.372889,1.477694,1.261431,1.321019,1.321019,1812149732
2021-08-13,1.323649,1.513186,1.318078,1.513186,1.513186,1667275350
2021-08-14,1.510772,1.510772,1.408219,1.441759,1.441759,1077737165
2021-08-15,1.442296,1.484144,1.371776,1.466440,1.466440,872957127
2021-08-16,1.467584,1.557121,1.418044,1.427513,1.427513,1227247699
2021-08-17,1.420477,1.531898,1.338493,1.351759,1.351759,1252398476
2021-08-18,1.349103,1.406620,1.288378,1.338547,1.338547,1067665316
2021-08-19,1.336254,1.469268,1.302464,1.469268,1.469268,996384921
2021-08-20,1.468939,1.566790,1.452675,1.552743,1.552743,1297684727
2021-08-21,1.550503,1.700424,1.516010,1.584974,1.584974,1570905054
2021-08-22,1.584749,1.668924,1.561827,1.626175,1.626175,1161537492
2021-08-23,1.624619,1.684633,1.591434,1.624296,1.624296,991583514
2021-08-24,1.626455,1.630494,1.439968,1.474747,1.474747,1042021630
2021-08-25,1.475563,1.552571,1.420779,1.525951,1.525951,889188383
2021-08-26,1.528527,1.547715,1.371615,1.377739,1.377739,909479259
2021-08-27,1.373880,1.520607,1.352773,1.515493,1.515493,992502714
2021-08-28,1.519393,1.528450,1.444366,1.457912,1.457912,685991618
2021-08-29,1.457982,1.482537,1.398831,1.420782,1.420782,643115451
2021-08-30,1.420820,1.422707,1.312041,1.313903,1.313903,852170692
2021-08-31,1.316764,1.416548,1.303004,1.338104,1.338104,1024769364
2021-09-01,1.337826,1.496309,1.311547,1.471418,1.471418,1549697810
2021-09-02,1.469452,1.518752,1.434797,1.446721,1.446721,1176106004
2021-09-03,1.446509,1.497492,1.406741,1.459217,1.459217,945475604
2021-09-04,1.457300,1.743550,1.446873,1.733910,1.733910,2259132026
2021-09-05,1.740503,1.798097,1.635880,1.679481,1.679481,2222482139
2021-09-06,1.680402,1.717335,1.570235,1.643828,1.643828,1604856454
2021-09-07,1.643872,1.695616,1.125056,1.354202,1.354202,2936052984
2021-09-08,1.357791,1.380707,1.192457,1.333335,1.333335,2142597087
2021-09-09,1.291792,1.449560,1.287077,1.367189,1.367189,1705671098
2021-09-10,1.367249,1.462078,1.269704,1.304480,1.304480,1487477154
2021-09-11,1.303582,1.369711,1.279950,1.315470,1.315470,926297392
2021-09-12,1.317212,1.372335,1.288897,1.329738,1.329738,808860700
2021-09-13,1.329806,1.347315,1.201461,1.247610,1.247610,962125239
2021-09-14,1.247486,1.345480,1.235604,1.316790,1.316790,906693116
2021-09-15,1.317646,1.419531,1.317635,1.416373,1.416373,858891824
2021-09-16,1.416557,1.496563,1.349754,1.383580,1.383580,1223168231
2021-09-17,1.384657,1.440355,1.303952,1.422436,1.422436,1109643018
2021-09-18,1.420563,1.439453,1.337740,1.366242,1.366242,816580424
2021-09-19,1.364317,1.369244,1.303013,1.314546,1.314546,654857399
2021-09-20,1.314702,1.318301,1.103383,1.126376,1.126376,1277440802
2021-09-21,1.134853,1.186117,1.018624,1.046901,1.046901,1167943054
2021-09-22,1.045979,1.231846,1.030363,1.231154,1.231154,1077491930
2021-09-23,1.230167,1.244963,1.179173,1.225594,1.225594,739360694
2021-09-24,1.225561,1.230803,1.061960,1.128907,1.128907,882273994
2021-09-25,1.126984,1.144783,1.085359,1.122275,1.122275,692984880
2021-09-26,1.123193,1.166134,1.034183,1.123015,1.123015,793300901
2021-09-27,1.124869,1.168661,1.083719,1.086693,1.086693,642955331
2021-09-28,1.084828,1.112515,1.047440,1.050355,1.050355,555507935
2021-09-29,1.051223,1.111470,1.045404,1.099416,1.099416,579309057
2021-09-30,1.100290,1.149131,1.096383,1.127109,1.127109,625455858
2021-10-01,1.127102,1.268140,1.126283,1.266195,1.266195,954137490
2021-10-02,1.265286,1.354285,1.223811,1.296617,1.296617,867675302
2021-10-03,1.294534,1.344542,1.276753,1.325379,1.325379,830568657
2021-10-04,1.326274,1.326274,1.240102,1.271910,1.271910,809824205
2021-10-05,1.274767,1.338212,1.266373,1.314544,1.314544,736824008
2021-10-06,1.315488,1.318296,1.206391,1.257643,1.257643,865263448
2021-10-07,1.257506,1.310244,1.229852,1.276508,1.276508,833762688
2021-10-08,1.274651,1.435124,1.271436,1.344028,1.344028,1257107167
2021-10-09,1.341249,1.383004,1.329355,1.351140,1.351140,764580435
2021-10-10,1.350992,1.358115,1.240614,1.248175,1.248175,677169882
2021-10-11,1.246429,1.307198,1.217052,1.243724,1.243724,639348221
2021-10-12,1.242912,1.242949,1.153656,1.223871,1.223871,713982715
2021-10-13,1.223045,1.260183,1.192007,1.241118,1.241118,623087088
2021-10-14,1.241095,1.288800,1.229161,1.263054,1.263054,612129553
2021-10-15,1.264026,1.620499,1.233984,1.583205,1.583205,4474715079
2021-10-16,1.589172,1.596688,1.490375,1.506134,1.506134,1446888418
2021-10-17,1.505144,1.543880,1.408593,1.456535,1.456535,776742623
2021-10-18,1.456528,1.614475,1.443576,1.479116,1.479116,1543649297
2021-10-19,1.480057,1.523622,1.436155,1.471905,1.471905,819724131
2021-10-20,1.471905,1.547871,1.446319,1.531869,1.531869,927562804
2021-10-21,1.533992,1.625290,1.483711,1.504455,1.504455,1126211523
2021-10-22,1.506330,1.577164,1.494394,1.514093,1.514093,929627491
2021-10-23,1.516041,1.674384,1.498338,1.641918,1.641918,1350704371
2021-10-24,1.642783,1.644870,1.527150,1.573738,1.573738,940179787
2021-10-25,1.571753,1.681269,1.564587,1.674449,1.674449,1015203405
2021-10-26,1.672453,1.855823,1.656641,1.736025,1.736025,1906328412
2021-10-27,1.734081,1.934793,1.608865,1.759942,1.759942,3398874364
2021-10-28,1.756913,2.176361,1.756913,2.128510,2.128510,3884078138
2021-10-29,2.135261,2.216416,1.919467,2.020572,2.020572,2750490936
2021-10-30,2.018873,2.025372,1.832056,1.868109,1.868109,1433364582
2021-10-31,1.868267,1.977351,1.802105,1.935003,1.935003,1537180900
2021-11-01,1.940580,1.970877,1.844125,1.903897,1.903897,1201666926
2021-11-02,1.905609,1.969724,1.865502,1.937505,1.937505,1218148029
2021-11-03,1.938560,2.148935,1.938560,2.034598,2.034598,2039111745
2021-11-04,2.035600,2.038498,1.866127,1.917041,1.917041,1274036123
2021-11-05,1.918781,1.951079,1.870220,1.901464,1.901464,816606444
2021-11-06,1.899545,1.926648,1.813832,1.884886,1.884886,732369721
2021-11-07,1.886103,1.914636,1.854109,1.884112,1.884112,647295001
2021-11-08,1.887885,1.938859,1.867790,1.894047,1.894047,1041094531
2021-11-09,1.893082,1.895533,1.757887,1.776468,1.776468,1280583757
2021-11-10,1.774682,1.892064,1.551526,1.705656,1.705656,1617335024
2021-11-11,1.704521,1.788683,1.665764,1.759541,1.759541,975172367
2021-11-12,1.756441,1.777686,1.638453,1.715700,1.715700,879043211
2021-11-13,1.715861,1.769335,1.698511,1.754877,1.754877,650997876
2021-11-14,1.752943,1.774674,1.688370,1.729668,1.729668,622632118
2021-11-15,1.730004,1.766117,1.691724,1.691724,1.691724,671140082
2021-11-16,1.695990,1.695990,1.474141,1.562982,1.562982,1289977777
2021-11-17,1.562739,1.671576,1.501051,1.634736,1.634736,1120693388
2021-11-18,1.638233,1.679501,1.449202,1.498249,1.498249,1037256554
2021-11-19,1.494473,1.625529,1.481414,1.617965,1.617965,816043046
2021-11-20,1.617811,1.679247,1.563498,1.664691,1.664691,755911362
2021-11-21,1.665696,1.667381,1.599295,1.602403,1.602403,587625385
2021-11-22,1.601035,1.617979,1.529229,1.558412,1.558412,729095002
2021-11-23,1.560132,1.761993,1.545329,1.753211,1.753211,1142625090
2021-11-24,1.751205,1.830186,1.661024,1.680279,1.680279,1186647404
2021-11-25,1.687243,1.932066,1.671055,1.787088,1.787088,1498060646
2021-11-26,1.927023,1.965444,1.596315,1.631861,1.631861,1791674309
2021-11-27,1.638972,1.726142,1.589855,1.614040,1.614040,924455422
2021-11-28,1.616072,1.666417,1.510887,1.651840,1.651840,934302637
2021-11-29,1.653487,1.830110,1.629516,1.817825,1.817825,1112618280
2021-11-30,1.818236,1.871167,1.701157,1.785351,1.785351,1429741637
2021-12-01,1.783193,2.095122,1.775777,2.008298,2.008298,2527343019
2021-12-02,2.006373,2.203299,1.952700,2.127288,2.127288,3679081051
2021-12-03,2.127210,2.400163,2.082261,2.268030,2.268030,4686886096
2021-12-04,2.279250,2.316651,1.558698,1.980306,1.980306,4687656407
2021-12-05,1.977345,2.199087,1.888910,2.045602,2.045602,3609200610
2021-12-06,2.053477,2.315339,1.719284,2.279711,2.279711,4448366364
2021-12-07,2.284448,2.512473,2.240850,2.366476,2.366476,5009697353
2021-12-08,2.351063,2.574841,2.232570,2.418730,2.418730,4615516373
2021-12-09,2.417144,2.440674,2.064971,2.090278,2.090278,3597671922
2021-12-10,2.089155,2.289492,2.046993,2.097674,2.097674,3509992131
2021-12-11,2.100382,2.165655,2.020615,2.132516,2.132516,2085837502
2021-12-12,2.136991,2.142727,2.032947,2.086989,2.086989,1348386846
2021-12-13,2.087085,2.093706,1.754671,1.820277,1.820277,2267821499
2021-12-14,1.818421,1.946566,1.744986,1.802769,1.802769,2323550894
2021-12-15,1.942835,2.220494,1.835046,2.122060,2.122060,3408032714
2021-12-16,2.130628,2.206610,2.068746,2.072689,2.072689,2342715249
2021-12-17,2.071140,2.155955,1.945444,2.128068,2.128068,2211957372
2021-12-18,2.133015,2.260571,2.060995,2.231474,2.231474,2120162669
2021-12-19,2.231206,2.290623,2.169071,2.222236,2.222236,1597030216
2021-12-20,2.222542,2.249573,2.049459,2.127742,2.127742,1829848362
2021-12-21,2.126939,2.397934,2.110761,2.375985,2.375985,2302408030
2021-12-22,2.374386,2.651438,2.374386,2.501101,2.501101,3483188693
2021-12-23,2.501931,2.731782,2.476153,2.679163,2.679163,3779826295
2021-12-24,2.682404,2.682404,2.429210,2.467273,2.467273,2071968314
2021-12-25,2.470144,2.686738,2.442000,2.636828,2.636828,1544073308
2021-12-26,2.639664,2.888085,2.617657,2.876757,2.876757,3214825308
2021-12-27,2.876459,2.923235,2.712710,2.725954,2.725954,1993085412
2021-12-28,2.727522,2.729910,2.455146,2.498206,2.498206,2817594927
2021-12-29,2.493963,2.615284,2.414051,2.470006,2.470006,2551425027
2021-12-30,2.476642,2.597184,2.419164,2.557751,2.557751,1935378928
2021-12-31,2.557003,2.666535,2.448566,2.527107,2.527107,1700013705
2022-01-01,2.527818,2.601468,2.511482,2.574791,2.574791,985893783
2022-01-02,2.574261,2.576642,2.509071,2.549190,2.549190,944553719
2022-01-03,2.549156,2.549941,2.388141,2.432652,2.432652,1210619278
2022-01-04,2.434234,2.500873,2.363126,2.367248,2.367248,1397576848
2022-01-05,2.367199,2.447287,2.056368,2.195475,2.195475,1859987978
2022-01-06,2.194927,2.284120,2.077111,2.250780,2.250780,2021304260
2022-01-07,2.250183,2.259760,2.048992,2.053826,2.053826,1901375449
2022-01-08,2.053821,2.140728,1.915489,1.995860,1.995860,1354628316
2022-01-09,1.995515,2.163339,1.976117,2.115518,2.115518,1097561124
2022-01-10,2.115431,2.145210,1.937156,2.071802,2.071802,1580821791
2022-01-11,2.071873,2.362684,2.054339,2.356945,2.356945,2173934503
2022-01-12,2.357821,2.441195,2.313759,2.392591,2.392591,1879726038
2022-01-13,2.392827,2.434870,2.249266,2.263317,2.263317,1536186797
2022-01-14,2.263815,2.346768,2.190226,2.337727,2.337727,1284256560
2022-01-15,2.337607,2.396053,2.305513,2.353693,2.353693,878571421
2022-01-16,2.352909,2.368000,2.291119,2.329822,2.329822,750509306
2022-01-17,2.330250,2.445138,2.173858,2.221970,2.221970,1652189536
2022-01-18,2.221839,2.242212,2.086960,2.128439,2.128439,1475708073
2022-01-19,2.127974,2.138377,2.021592,2.035978,2.035978,1318686617
2022-01-20,2.035699,2.188748,1.960077,1.960373,1.960373,824202447
2022-01-21,1.961334,2.021772,1.658428,1.698990,1.698990,2195018010
2022-01-22,1.699591,1.752779,1.421143,1.530623,1.530623,2427596173
2022-01-23,1.531852,1.665859,1.518317,1.616248,1.616248,1387537184
2022-01-24,1.616332,1.616332,1.313961,1.507573,1.507573,2369012535
2022-01-25,1.507711,1.606242,1.416881,1.558538,1.558538,1547658922
2022-01-26,1.558341,1.810489,1.532920,1.591055,1.591055,2349315414
2022-01-27,1.590669,1.660039,1.502595,1.591683,1.591683,1535313776
2022-01-28,1.590581,1.697387,1.569489,1.679217,1.679217,1490168757
2022-01-29,1.678734,1.736722,1.655525,1.694964,1.694964,888150000
2022-01-30,1.695255,1.707696,1.580699,1.605330,1.605330,823938936
2022-01-31,1.605615,1.650734,1.532721,1.643921,1.643921,913619284
2022-02-01,1.643913,1.676494,1.622211,1.647593,1.647593,945559197
2022-02-02,1.647756,1.661989,1.533421,1.541885,1.541885,828911083
2022-02-03,1.541537,1.550246,1.485929,1.550246,1.550246,806820755
2022-02-04,1.549637,1.690830,1.538909,1.690830,1.690830,960235728
2022-02-05,1.691145,1.754719,1.679050,1.714360,1.714360,917069286
2022-02-06,1.714442,1.752270,1.674893,1.739951,1.739951,692969600
2022-02-07,1.739765,2.075681,1.703138,2.019142,2.019142,2150764551
2022-02-08,2.020200,2.043481,1.865687,1.948614,1.948614,1835279905
2022-02-09,1.947171,2.055984,1.896379,2.042768,2.042768,1429153482
2022-02-10,2.042493,2.042493,1.886659,1.895883,1.895883,1977316273
2022-02-11,1.896300,1.897445,1.683479,1.714621,1.714621,1779123711
2022-02-12,1.714691,1.762172,1.654905,1.699511,1.699511,1053381539
2022-02-13,1.699193,1.720893,1.648497,1.670021,1.670021,692184777
2022-02-14,1.668161,1.675995,1.602678,1.658878,1.658878,1066674333
2022-02-15,1.658845,1.871756,1.655960,1.862855,1.862855,1226641281
2022-02-16,1.863287,1.872132,1.756470,1.838526,1.838526,1194666956
2022-02-17,1.837905,1.861115,1.652701,1.656870,1.656870,1137626487
2022-02-18,1.658498,1.711176,1.586909,1.595514,1.595514,1018489090
2022-02-19,1.595383,1.640794,1.565854,1.631835,1.631835,641146699
2022-02-20,1.631846,1.633975,1.500874,1.515849,1.515849,846724841
2022-02-21,1.515127,1.613639,1.405817,1.408787,1.408787,1583251489
2022-02-22,1.408425,1.471066,1.356092,1.464476,1.464476,1347670062
2022-02-23,1.464253,1.587950,1.442374,1.442374,1.442374,1457761250
2022-02-24,1.441229,1.490583,1.253078,1.439593,1.439593,2679134468
2022-02-25,1.439840,1.571945,1.411239,1.550650,1.550650,1599951072
2022-02-26,1.550656,1.585732,1.508108,1.515294,1.515294,898567950
2022-02-27,1.515085,1.543471,1.432947,1.453002,1.453002,1047102113
2022-02-28,1.452540,1.611191,1.430562,1.611191,1.611191,1205482070
2022-03-01,1.611454,1.660822,1.564695,1.621352,1.621352,1420105585
2022-03-02,1.621319,1.693686,1.586201,1.635245,1.635245,1415870294
2022-03-03,1.635497,1.648979,1.550277,1.584413,1.584413,990710018
2022-03-04,1.584856,1.585232,1.458708,1.474946,1.474946,978462899
2022-03-05,1.475450,1.514658,1.453550,1.508266,1.508266,559768269
2022-03-06,1.508317,1.517496,1.436698,1.436698,1.436698,578861412
2022-03-07,1.436818,1.494235,1.378567,1.416363,1.416363,1012797548
2022-03-08,1.416264,1.472771,1.408970,1.445284,1.445284,896799907
2022-03-09,1.445649,1.540585,1.445649,1.506817,1.506817,988921763
2022-03-10,1.506553,1.509472,1.411423,1.439197,1.439197,949122528
2022-03-11,1.439097,1.469655,1.406504,1.406504,1.406504,822568507
2022-03-12,1.406509,1.433326,1.396756,1.399485,1.399485,490928601
2022-03-13,1.399065,1.417630,1.358762,1.362876,1.362876,443402681
2022-03-14,1.362736,1.391457,1.335005,1.377899,1.377899,752768010
2022-03-15,1.377846,1.407217,1.336237,1.380196,1.380196,651542710
2022-03-16,1.380056,1.468509,1.357701,1.468359,1.468359,889458609
2022-03-17,1.468233,1.495133,1.440447,1.449111,1.449111,676449034
2022-03-18,1.448697,1.507795,1.420960,1.499555,1.499555,668540821
2022-03-19,1.499313,1.538824,1.497927,1.528071,1.528071,652091500
2022-03-20,1.528184,1.534608,1.461657,1.463919,1.463919,526734391
2022-03-21,1.463852,1.495720,1.446919,1.466493,1.466493,588441134
2022-03-22,1.466254,1.530013,1.460832,1.505448,1.505448,730610243
2022-03-23,1.505498,1.556826,1.495426,1.556303,1.556303,710942406
2022-03-24,1.556207,1.634516,1.547749,1.628765,1.628765,980186016
2022-03-25,1.628767,1.660980,1.571641,1.579573,1.579573,766975763
2022-03-26,1.579601,1.613401,1.572762,1.610803,1.610803,446969054
2022-03-27,1.610832,1.693562,1.605016,1.693481,1.693481,607365423
2022-03-28,1.693560,1.742816,1.659060,1.660387,1.660387,856594012
2022-03-29,1.659675,1.733734,1.642364,1.674787,1.674787,839051724
2022-03-30,1.674760,1.724451,1.635862,1.684619,1.684619,826807407
2022-03-31,1.684221,1.745793,1.614221,1.617286,1.617286,958791018
2022-04-01,1.617752,1.709561,1.569445,1.693914,1.693914,895563591
2022-04-02,1.694020,1.725878,1.653633,1.654025,1.654025,749914594
2022-04-03,1.653808,1.710886,1.636211,1.688810,1.688810,595925446
2022-04-04,1.688619,1.688619,1.611916,1.649918,1.649918,661924401
2022-04-05,1.649984,1.674239,1.592100,1.592921,1.592921,568845904
2022-04-06,1.592900,1.593190,1.458543,1.458747,1.458747,867123003
2022-04-07,1.458903,1.518636,1.446727,1.514054,1.514054,596685968
2022-04-08,1.513931,1.526100,1.430082,1.435702,1.435702,552171258
2022-04-09,1.435769,1.465684,1.432093,1.464322,1.464322,378660128
2022-04-10,1.464259,1.488536,1.433465,1.433465,1.433465,340128592
2022-04-11,1.432646,1.438353,1.319532,1.333174,1.333174,668911504
2022-04-12,1.333526,1.471727,1.333526,1.392868,1.392868,805426805
2022-04-13,1.392733,1.435885,1.373876,1.420106,1.420106,616413598
2022-04-14,1.419758,1.441978,1.356344,1.372641,1.372641,601697104
2022-04-15,1.372716,1.397936,1.370974,1.396421,1.396421,407765536
2022-04-16,1.396280,1.401718,1.371616,1.390932,1.390932,312257705
2022-04-17,1.390765,1.390765,1.336547,1.340074,1.340074,340111263
2022-04-18,1.340103,1.423868,1.299886,1.421155,1.421155,726096353
2022-04-19,1.421118,1.447452,1.396778,1.428176,1.428176,630841720
2022-04-20,1.428233,1.463450,1.401330,1.417744,1.417744,648103958
2022-04-21,1.417712,1.465750,1.368370,1.379862,1.379862,652619938
2022-04-22,1.379697,1.496747,1.374800,1.399139,1.399139,1281222594
2022-04-23,1.399106,1.406944,1.350815,1.365971,1.365971,549446712
2022-04-24,1.365753,1.373304,1.335365,1.344245,1.344245,420960265
2022-04-25,1.344233,1.354482,1.271678,1.352666,1.352666,713007261
2022-04-26,1.352522,1.359365,1.233423,1.242833,1.242833,616935925
2022-04-27,1.243275,1.288945,1.240665,1.257685,1.257685,530689528
2022-04-28,1.257674,1.277368,1.230113,1.238904,1.238904,522202999
2022-04-29,1.238752,1.244690,1.132230,1.140579,1.140579,666945892
2022-04-30,1.140665,1.163909,1.029573,1.035750,1.035750,627531506
2022-05-01,1.035657,1.119431,1.024725,1.101164,1.101164,764724203
2022-05-02,1.101111,1.118780,1.043267,1.077591,1.077591,719881928
2022-05-03,1.077642,1.113404,1.060012,1.075959,1.075959,541950449
2022-05-04,1.075928,1.171143,1.073876,1.171032,1.171032,742971942
2022-05-05,1.170986,1.185085,1.035494,1.064691,1.064691,759187845
2022-05-06,1.064479,1.075262,1.022339,1.044133,1.044133,704670768
2022-05-07,1.044149,1.064007,1.000354,1.021204,1.021204,618880005
2022-05-08,1.021219,1.026281,0.965592,0.974345,0.974345,571608859
2022-05-09,0.974406,0.990015,0.799419,0.821915,0.821915,992729889
2022-05-10,0.820769,0.982827,0.799712,0.890409,0.890409,1574312271
2022-05-11,0.890196,0.908692,0.613696,0.666291,0.666291,1825527072
2022-05-12,0.666876,0.706803,0.508411,0.601539,0.601539,1212553919
2022-05-13,0.600941,0.747113,0.593673,0.667542,0.667542,920972261
2022-05-14,0.667636,0.707644,0.620315,0.686139,0.686139,658971093
2022-05-15,0.686084,0.737566,0.658920,0.737566,0.737566,579515915
2022-05-16,0.737511,0.739999,0.665089,0.677282,0.677282,624793295
2022-05-17,0.677313,0.733885,0.677140,0.726942,0.726942,603630385
2022-05-18,0.726947,0.734689,0.627577,0.627577,0.627577,583536015
2022-05-19,0.627280,0.668950,0.614708,0.658817,0.658817,562277160
